기관명,기관구분,주소,홈페이지
보성군보건소,보건소,전라남도보성군보성읍송재로15,
보은군보건소,보건소,충청북도보은군보은읍동광길50,
보은병원,중독관리통합지원센터,광주광역시광산구상무대로239-1,www.gsgacc.or.kr
보은병원,기초정신건강복지센터,전라남도화순군화순읍쌍충로62화순군보건소3층,
보은성모병원,기초정신건강복지센터,충청북도보은군보은읍동광길45,www.goodboeun.com
복지와사람들,중독관리통합지원센터,서울특별시구로구새말로60재중요양병원별관지층,www.gracc.or.kr
봄내병원,병원,강원도춘천시춘천로180180,
봄빛정신건강의학과의원,의원,서울특별시강서구공항대로284지상2층(내발산동),
봄정신건강의학과의원,의원,제주특별자치도제주시서광로297(이도일동),
봄정신건강의학과의원,의원,서울특별시송파구올림픽로1006층(잠실동효창타워),
봄정신건강의학과의원,의원,서울특별시동작구상도로693층(대방동상원빌딩),
봄정신건강의학과의원,의원,서울특별시강서구공항대로269-15힐스테이트에코마곡2층209호(마곡동),
봄정신건강의학과의원,의원,충청북도청주시상당구산성로92번길62층(금천동굿모닝타워),
봄정신건강의학과의원,의원,충청남도아산시충무로24(온천동),
봄정신건강의학과의원,의원,경상북도경산시경안로2025층(중방동),
봄정신건강의학과의원,의원,울산광역시중구번영로5804층401호(남외동SkyM빌딩),
봉화군보건소,보건소,경상북도봉화군봉화읍봉화로1203,
부산광역시강서구보건소,보건소,부산광역시강서구공항로811번길10강서브라이트센터(대저2동),https://www.bsgangseo.go.kr/
부산광역시정신재활시설,정신재활시설,부산광역시사상구학감대로39번길104-363층(학장동),bmrc2288@naver.com
부산광역시의료원,공립,부산광역시연제구월드컵대로359,
부산광역시의료원,종합병원,부산광역시연제구월드컵대로359(거제동1동5동일부),
부산광역자살예방센터,자살예방센터,부산광역시남구수영로299루미너스빌딩12층,www.busaninmaum.com
부산대학교산학협력단,기초정신건강복지센터,부산광역시북구만덕대로89번길9,www.bmhc.co.kr
부산대학교병원,중독관리통합지원센터,부산광역시서구구덕로179융합의학연구동2층,www.busancamc.org
부산대학교병원,국립,부산광역시서구구덕로179,
부산대학교병원,상급종합병원,부산광역시서구구덕로179(아미동1가),
부산성모병원(재단법인천주교부산교구유지재단),종합병원,부산광역시남구용호로232번길25-14(용호동),
부산소테리아하우스,정신재활시설,부산광역시사상구삼덕로59(덕포동),www.itforu.co.kr/~soteriahouse
부산시립정신병원,중독관리통합지원센터,부산광역시사상구모라로110번길85주공1단지나상가2층(모라동),www.sasangacc.com
부산시립정신병원,공립,부산광역시사상구학감대로39번길104-36,
부산시청건강증진과,보건소,부산광역시연제구중앙대로1001,
부산아이정신건강의학과의원,의원,부산광역시기장군정관읍정관로5635층501호,
부산정신건강의학과의원,의원,부산광역시부산진구중앙대로621-1부산메디컬센터5층501호(범천동),
부산정신병원,기초정신건강복지센터,부산광역시사하구장림번영로41한국메디컬빌딩5층,www.shmhc.co.kr
부산진구보건소,보건소,부산광역시부산진구황령대로8번길36,
부안군보건소,보건소,전라북도부안군부안읍오리정로124,
부엉이정신건강의학과의원,의원,경상북도경주시원화로285-44층층(성동동),
부여군정신건강복지센터,기초정신건강복지센터,충청남도부여군부여읍성왕로205,
부여군보건소,보건소,충청남도부여군부여읍성왕로205,
부여명가정신건강의학과의원,의원,충청남도부여군부여읍부여로12(부여읍),
부천공동희망학교,정신재활시설,경기도부천시수도로40-12층,bcmh2014.modoo.at/
부천시보건소,보건소,경기도부천시옥산로10번길16(중동),
부천시자살예방센터,자살예방센터,경기도부천시성오로172오정어울마당3층,www.bucheonlove.co.kr
부평구보건소,보건소,인천광역시부평구부흥로291,
부평세림병원,종합병원,인천광역시부평구부평대로175(청천동),
부평정신건강복지센터,기초정신건강복지센터,인천광역시부평구부흥로287보건소별관2층,www.bpmhc.co.kr
부활원,정신요양시설,충청북도옥천군군북면이백6길109,www.boohw.or.kr
북구보건소,보건소,부산광역시북구금곡대로348,
북구보건소,보건소,대구광역시북구성북로49,
북구보건소,보건소,광주광역시북구우치로65,
북구보건소,보건소,울산광역시북구산업로1018,
분당내마음정신건강의학과의원,의원,경기도성남시분당구성남대로3456층604호(정자동정자역프라자),
분당서울대학교병원,기초정신건강복지센터,경기도성남시수정구수정로218수정구보건소5층,www.smhc.or.kr
분당서울대학교병원,기초정신건강복지센터,경기도성남시수정구수정로218수정구보건소4층,www.withchild.or.kr
분당서울대학교병원,국립,경기도성남시분당구구미로173번길82,
분당서울대학교병원,상급종합병원,경기도성남시분당구구미로173번길82(구미동분당서울대학교병원),
분당지상정신건강의학과의원,의원,경기도성남시분당구돌마로75504호505호(금곡동미금프라자),
뷰티플마인드,정신재활시설,대전광역시동구비래서로42번길1341층,www.mind.or.kr
브솔시냇가,정신재활시설,경상북도포항시남구상공로2042층,http://besorravine.co.kr
비슈정신건강의학과의원,의원,광주광역시서구상무중앙로585층(치평동),
비에이치에스한서병원,종합병원,부산광역시수영구수영로615(광안동),
비엔엠정신과의원,의원,대전광역시대덕구동춘당로94번길11-73층303호(송촌동광혜빌딩),
비콘,정신재활시설,대구광역시남구현충로98,www.benest.or.kr
비타민,정신재활시설,충청남도천안시서북구월봉7길54상문빌딩4층,http://vitaminch.kr
빛가람병원,병원,전라남도나주시산포면매성길61(),
빛고을베델,정신재활시설,광주광역시북구우치로238번길28드림빌503호,njbt.co.kr
빛고을보건복지센터,정신재활시설,광주광역시서구상무대로916번길4-3,www.gjw.or.kr/greenbridge
빛고을정신요양원,정신요양시설,전라남도나주시다도면다도로287-22,www.brightmind.or.kr
빛날정신건강의학과의원,의원,서울특별시강남구학동로342에스케이허브블루210호(논현동),
사과나무정신건강의학과의원,의원,인천광역시연수구하모니로124(송도동송도타운302호일부),
사과나무정신건강의학과의원,의원,서울특별시강동구올림픽로665대일빌딩2층(천호동),
사람이소중한병원,병원,울산광역시중구학성로1181~6층(옥교동),
사람이소중한병원,기초정신건강복지센터,울산광역시북구산업로1018북구보건소2층,www.bukgumental.or.kr
사람이소중한병원,기초정신건강복지센터,울산광역시중구외솔큰길225중구보건소3층,www.junggumental.or.kr
사랑나눔,정신재활시설,경기도화성시복만터길72번길7-18,
사랑마을,정신재활시설,경상남도진주시문산읍제곡길98번길30,www.애명노인요양원.com
사랑마을정신건강의학과의원,의원,서울특별시서대문구모래내로217(남가좌동우일빌딩),
사랑밭,정신재활시설,경기도화성시10용사로661-69,www.sarangbat.or.k
사랑샘,정신재활시설,전라남도순천시강변로977,www.blog.daum.net/lovesam7770
사랑샘터정신건강의학과의원,의원,서울특별시강북구도봉로309층903호(미아동에코피아빌딩),
사랑의집,정신재활시설,경상북도김천시어모면신애길142,
사랑정신건강의학과의원,의원,강원도춘천시영서로2341(온의동),
사랑채,정신재활시설,대전광역시서구정림동로29-11(정림동),www.sarangche.or.kr
사랑해정신건강의학과의원,의원,경기도남양주시별내5로5번길1302호(별내동),
사상구보건소,보건소,부산광역시사상구학감대로242,
사이정신건강의학과의원,의원,부산광역시부산진구가야대로7892층(부전동),
사직클럽하우스,정신재활시설,부산광역시동래구쇠미로1791층(온천동),
사천동희병원,병원,경상남도사천시사천읍구암두문로74(),
사천시정신건강복지센터,기초정신건강복지센터,경상남도사천시용현면진삼로637,
사천시보건소,보건소,경상남도사천시용현면시청로77,
사하구보건소,보건소,부산광역시사하구하신번영로127번길2,
사회복지법인동향원부설반구대병원,병원,울산광역시울주군두동면천전각석길11(),
사회복지법인성가소비녀회성가복지병원,병원,서울특별시성북구종암로191(하월곡동),
사회복지법인성신원동대전정신병원,병원,대전광역시동구옥천로315(삼정동),
사회복지법인천성원대전한일병원,병원,대전광역시대덕구대화1길2(대화동),
사회복지법인천성원신탄진한일병원,병원,대전광역시대덕구신탄진로623(상서동),
사회복지법인한마음한마음정신병원,병원,대전광역시서구삼보실길123(장안동),
산청군정신건강복지센터,기초정신건강복지센터,경상남도산청군산청읍중앙로97,
